_id,title,noFinesset,capacity,legal_status,IsEHPAD,IsEHPA,IsESLD,IsRA,IsAJA,IsHCOMPL,IsHTEMPO,IsACC_JOUR,IsACC_NUIT,IsHAB_AIDE_SOC,IsCONV_APL,IsALZH,IsUHR,IsPASA,IsPUV,IsF1,IsF1Bis,IsF2,prixMin,coordinates.street,coordinates.postcode,coordinates.deptcode,coordinates.deptname,coordinates.city,coordinates.phone,coordinates.emailContact,coordinates.gestionnaire,coordinates.website,coordinates.latitude,coordinates.longitude,coordinates.region
19109.0,Résidence les glycines,470004169,88.0,Public,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,207.86,Rue de l'Automne,47200.0,47,LOT-ET-GARONNE,MARMANDE,05 53 64 14 19,ebreuil@mairie-marmande.fr,Centre Communal Action Sociale,,44.501221,0.172437,Nouvelle-Aquitaine
74081.0,USLD - Pôle de Santé du Villeneuvois,470016213,0.0,Public,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,CS 50319,47300.0,47,LOT-ET-GARONNE,VILLENEUVE SUR LOT,05 53 72 23 00,secretariat.dg@poledesanteduvilleneuvois.fr,Centre hospitalier,http://www.poledesanteduvilleneuvois.fr/,44.406812,0.746098,Nouvelle-Aquitaine
6933.0,USLD Alzheimer Chic de Tonneins,470012931,27.0,Public,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,,Cours de l'Abbé Lanusse,47400.0,47,LOT-ET-GARONNE,TONNEINS,05 53 20 32 40,alzheimer.marmande@chicmt.fr,CHIC Marmande - Tonneins,,44.391109,0.303193,Nouvelle-Aquitaine
6905.0,USLD Centre hospitalier de Fumel,470008764,0.0,Public,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,11 avenue Léon-Blum CS 80009,47500.0,47,LOT-ET-GARONNE,FUMEL,05 53 40 54 00,hopital.fumel@psv47.fr,Centre Hospitalier de Fumel,,44.4975444400264,0.9637598485961132,Nouvelle-Aquitaine
6907.0,de Pompeyrie,470008780,0.0,Public,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,Avenue Robert Schuman POMPEYRIE,47000.0,47,LOT-ET-GARONNE,AGEN,05 53 69 70 71,secretariat.direction@ch-agen-nerac.fr,Centre Hospitalier d'Agen-Nérac,,44.206871,0.63715,Nouvelle-Aquitaine
6997.0,Centre hospitalier Fanny Ramadier,480783158,99.0,Public,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1669.8,Route du Malzieu,48200.0,48,LOZERE,ST CHELY D APCHER,04 66 31 00 66,direction@chsc.fr,CH Fanny Ramadier,,44.811673,3.283873,Occitanie
91745.0,EHPA DU CENTRE HOSPITALIER DE LANGOGNE,480003821,2.0,Public,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,Allee de la Tuilerie,48300.0,48,LOZERE,LANGOGNE,04 66 69 78 00,direction@ch-langogne.fr,CH LANGOGNE,,44.723961,3.844851,Occitanie
91746.0,EHPA LA PROVIDENCE,480783596,24.0,Privé non lucratif,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,8 Rue de la Chicanette,48000.0,48,LOZERE,MENDE,04 66 65 02 05,amis.dela.providence@wanadoo.fr,ASSOC LES AMIS DE LA PROVIDENCE,,44.516245,3.501278,Occitanie
6984.0,EHPAD COS Le Rejal,480780527,70.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,1905.3000000000002,Route de Salanson,48320.0,48,LOZERE,ISPAGNAC,04 66 44 21 40,rejal-secretariat@fondationcos.org,COS Lozère,http://www.fondationcos.org/,44.373617,3.533987,Occitanie
6989.0,EHPAD COS la Ginestado,480780865,47.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1819.8,Rue Paillade,48130.0,48,LOZERE,AUMONT AUBRAC,04 66 42 85 80,laginestado@fondationcos.org,COS Lozere,https://www.fondationcos.org/,44.724699,3.287951,Occitanie
6988.0,EHPAD Chaldecoste Centre hospitalier de Mende,480780832,70.0,Public,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1699.2,Avenue du 8-Mai-1945,48000.0,48,LOZERE,MENDE,04 66 49 47 63,secretariatehpad@ch-mende.fr,CH Mende,,44.534849,3.495797,Occitanie
6999.0,EHPAD Hubert de Flers,480783182,50.0,Public,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1651.8,Quartier les Chauffours,48140.0,48,LOZERE,LE MALZIEU VILLE,04 66 42 54 54,contact@ehpadmalzieu.fr,EHPAD Mr le Malzieu Ville,,44.851223,3.333077,Occitanie
6978.0,EHPAD Jean Baptiste Ray,480780329,48.0,Public,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,1728.9,18 rue Rochevalier,48100.0,48,LOZERE,MARVEJOLS,04 66 32 20 13,residence.ray@wanadoo.fr,CCAS Marvejols,,44.548796,3.289831,Occitanie
6981.0,EHPAD La Maison des Aires,480780451,32.0,Public,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1900.5,Rue des Aires,48230.0,48,LOZERE,CHANAC,04 66 48 20 25,secretariatmaisondesaires@gmail.com,CCAS Chanac,,44.467164,3.341128,Occitanie
7015.0,EHPAD La Randonneraie,480783927,40.0,Public,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1699.2,Route de Saint-Chély-d’Apcher,48700.0,48,LOZERE,RIEUTORT DE RANDON,04 66 47 47 47,maisonderetraiterieutort@ch-mende.fr,Hôpital Lozère,http://www.ch-mende.fr/,44.634157,3.480043,Occitanie
6996.0,EHPAD La Soleillade,480783125,44.0,Public,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,1870.4999999999998,Avenue de la Gare,48160.0,48,LOZERE,LE COLLET DE DEZE,04 66 45 34 00,accueil.lasoleillade@orange.fr,CCAS Collet de Deze,http://www.lasoleillade.fr/,44.245738,3.925694,Occitanie
7004.0,EHPAD Nasbinals André Aldebert,480783372,40.0,Public,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1681.8000000000002,Route de Malbouzon,48260.0,48,LOZERE,NASBINALS,04 66 42 59 50,maisonderetraite.nasbinals@wanadoo.fr,EHPAD André Aldebert,,44.679982,3.075772,Occitanie
6967.0,EHPAD Nostr' Oustaou,480001130,24.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,1966.5,Route de Saint-Alban,48600.0,48,LOZERE,GRANDRIEU,04 66 46 30 65,nostr.oustaou@wanadoo.fr,L'Education Par le Travail,,44.784209,3.634169,Occitanie
6979.0,EHPAD Résidence Joseph-Caupert,480780394,55.0,Public,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,1736.3999999999999,Rue du Couderc Mont-Lozère-et-Goulet,48190.0,48,LOZERE,LE BLEYMARD,04 66 48 61 15,maison-de-retraite.bleymard@wanadoo.fr,M.R. du Bleymard,http://www.ehpadbleymard.fr,44.487419,3.737379,Occitanie
6977.0,EHPAD Résidence La Colagne,480780311,80.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,1721.1,12 pont de Peyre,48100.0,48,LOZERE,MARVEJOLS,04 66 32 02 63,lacolagne@cos-asso.org,COS Lozere,http://www.cos-asso.org,44.549995,3.294693,Occitanie
6980.0,EHPAD Résidence Le Chapeauroux,480780444,25.0,Privé non lucratif,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,1714.5,Route départementale 988,48600.0,48,LOZERE,AUROUX,04 66 69 55 94,ehpad.auroux@wanadoo.fr,M.R. d'Auroux,http://www.ehpad-auroux.jimdo.com,44.770807,3.714859,Occitanie
6986.0,EHPAD Résidence Le Margeride,480780659,54.0,Public,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,48170.0,48,LOZERE,CHATEAUNEUF DE RANDON,04 66 47 24 00,residencemargeride@wanadoo.fr,CCAS Chateauneuf de Randon,,44.641701,3.675265,Occitanie
6966.0,EHPAD Résidence Les Pins,480001015,30.0,Privé non lucratif,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,1832.3999999999999,Quartier de la Baisse,48120.0,48,LOZERE,ST ALBAN SUR LIMAGNOLE,04 66 31 42 44,ehpad.st-alban@orange.fr,Association Residences des Hautes Terres,,44.776682,3.382003,Occitanie
6987.0,EHPAD Résidence Les Trois Sources,480780766,80.0,Public,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,1689.6,5 Esplanade Andre Chamson,48150.0,48,LOZERE,MEYRUEIS,04 66 45 62 41,accueil@residenceles3sources.fr,CCAS Meyrueis,http://www.residenceles3sources.fr,44.179887,3.430701,Occitanie
6964.0,EHPAD Résidence Léon Picy,480000751,24.0,Public,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1682.1,,48260.0,48,LOZERE,RECOULES D AUBRAC,04 66 32 58 84,residenceleonpicy@orange.fr,CCAS Recoules d'Aubrac,,44.691804,3.02429,Occitanie
6983.0,EHPAD Résidence des Vallées,480780477,48.0,Public,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1681.8000000000002,58 avenue des Cévennes,48800.0,48,LOZERE,VILLEFORT,04 66 46 80 60,ehpad.villefort@wanadoo.fr,EHPAD Residence des Vallees,,44.43594,3.933146,Occitanie
6998.0,EHPAD Saint-Jacques Centre hospitalier Marvejols,480783166,87.0,Public,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,1766.3999999999999,Avenue Theophile-Roussel,48100.0,48,LOZERE,MARVEJOLS,04 66 49 68 00,,CH Marvejols,http://www.ehpadstjacques.canalblog.com,44.56119,3.291258,Occitanie
6991.0,EHPAD Saint-Martin,480781905,95.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,1790.6999999999998,2 Rue du Maille,48500.0,48,LOZERE,LA CANOURGUE,04 66 32 82 27,maisonderetraite@stmartin48.fr,Association des Amis de la Mr St Martin,http://www.maison-retraite-lozere.com,44.435477,3.216438,Occitanie
6973.0,EHPAD Saint-Martin Le Massegros,480001890,40.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,1790.6999999999998,Rue Maille,48500.0,48,LOZERE,LE MASSEGROS,04 66 32 82 27,mr-saint-martin@wanadoo.fr,Association des Amis de la maison de retraite Saint-Martin,,44.431233,3.213648,Occitanie
7002.0,EHPAD Théophile Roussel - Centre hospitalier de Florac,480783216,55.0,Public,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,1797.3,6 place de l'ancienne gare,48400.0,48,LOZERE,FLORAC,04 66 49 63 00,hopital@ch-florac.fr,Centre hospitalier de Florac,,44.326762,3.596234,Occitanie
6990.0,EHPAD Villa Saint-Jean à Chirac,480781897,53.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1742.1,Route départementale 809,48100.0,48,LOZERE,CHIRAC,04 66 49 78 00,villasaintjean@wanadoo.fr,Association Villa St Jean,,44.537884,3.274224,Occitanie
6985.0,EHPAD de Vialas,480780626,71.0,Public,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1735.5,La Sagne,48220.0,48,LOZERE,VIALAS,04 66 41 01 63,maison-de-retraite@orange.fr,EHPAD de Vialas,,44.332863,3.896407,Occitanie
7000.0,EHPAD du Centre hospitalier de Langogne,480783190,128.0,Public,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,1792.8,Clos de la Tuilerie,48300.0,48,LOZERE,LANGOGNE,04 66 69 78 00,direction@ch-langogne.fr,CH Langogne,http://www.ch-langogne.fr/,44.724473,3.846962,Occitanie
91747.0,MR STE FAMILLE,480783653,20.0,Privé non lucratif,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Route de Ginestoux (Chirac) CHIRAC,48100.0,48,LOZERE,LE MONASTIER PIN MORIES,04 66 32 70 11,archives.generales@yahoo.fr,ASS. MAISON DE RETRAITE SAINTE MARTHE,,44.529865,3.25204,Occitanie
91748.0,MR VILLA MARIA,480783661,24.0,Privé non lucratif,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,6 Rue Saint Gervais,48000.0,48,LOZERE,MENDE,04 66 65 01 76,archives.generales@yahoo.fr,ASS. MAISON DE RETRAITE SAINTE MARTHE,,44.514278,3.500869,Occitanie
7007.0,Maison de retraite de l'Adoration,480783547,84.0,Privé non lucratif,True,False,False,False,False,True,True,True,False,True,True,True,False,True,False,False,False,False,1716.0,5 avenue du Père-Coudrin,48000.0,48,LOZERE,MENDE,04 66 42 53 00,adoration48@wanadoo.fr,Association de Gestion de l'Adoration,,44.518589,3.505716,Occitanie
6968.0,Résidence Les Alisiers Fournels,480001254,47.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1809.0,Route d'Albaret-le-Comtal,48310.0,48,LOZERE,FOURNELS,04 66 94 02 14,ehpad.fournels@orange.fr,Association Résidences des Hautes Terres,,44.824411,3.122364,Occitanie
19137.0,Résidence autonomie Piencourt,480780089,66.0,Public,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,378.98,4 Boulevard Theophile Roussel,48000.0,48,LOZERE,MENDE,04 66 49 05 66,residence.piencourt@orange.fr,Centre Intercommunal d'Action Sociale – CIAS,http://www.coeurdelozere.fr/action-sociale/residence-piencourt.html,44.518911,3.496937,Occitanie
7001.0,USLD Du Centre hospitalier de Langogne,480783208,0.0,Public,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,Avenue de la Tuilerie,48300.0,48,LOZERE,LANGOGNE,04 66 69 78 00,accueil@ch-langogne.fr,CH Langogne,,44.723836,3.845503,Occitanie
7013.0,USLD de Mende,480783810,0.0,Public,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Avenue du 8-Mai-1945,48000.0,48,LOZERE,MENDE,04 66 49 49 49,secretaireehpad@ch-mende.fr,CH Mende,,44.534849,3.495797,Occitanie
6962.0,USLD du centre hospitalier de Florac,480000694,0.0,Public,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,Quartier de l'Outre,48400.0,48,LOZERE,FLORAC,04 66 49 63 00,hopital@ch-florac.fr,Centre hospitalier de Florac,,44.326762,3.596234,Occitanie
7163.0,AJ AUTONOME AU FIL DE L'AGE,490017092,10.0,Privé non lucratif,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,,22 résidence Constant Pohardy SAINT-SAUVEUR DE LANDEMONT,49270.0,49,MAINE-ET-LOIRE,CHAMPTOCEAUX,06 29 14 28 83,aufildelage@hotmail.fr,ASSOCIATION AU FIL DE L'AGE,,47.33748100076159,-1.2672294043674095,Pays de la Loire
7162.0,Accueil de jour autonome Relais et Présence,490017050,10.0,Privé non lucratif,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,,23 rue Trémolière,49300.0,49,MAINE-ET-LOIRE,CHOLET,09 60 14 84 58,sylvaine.fouquereau@wanadoo.fr,Relais et Presence,http://www.relais-presence.com,47.060985,-0.885368,Pays de la Loire
7158.0,Accueil de jour les Magnolias à Cholet,490016565,10.0,Public,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,,5 bis rue Tournerit,49300.0,49,MAINE-ET-LOIRE,CHOLET,02 41 46 76 02,dlegac@agglo-choletais.fr,CIAS du Choletais,,47.059475,-0.883998,Pays de la Loire
7161.0,Accueil de jour soins santé,490016862,12.0,Privé non lucratif,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,,4 rue de Longchamp,49125.0,49,MAINE-ET-LOIRE,TIERCE,02 30 30 09 00,ajtierce@soins-sante49.fr,Soins santé,http://www.soins-sante49.fr,47.616087,-0.465453,Pays de la Loire
7034.0,Association Anne EHPAD de la Girouardière,490000874,90.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2026.8000000000002,5 Rue de la Girouardière BP 90035,49150.0,49,MAINE-ET-LOIRE,BAUGE EN ANJOU,02 41 89 12 20,sgirault@girouardiere.fr,Association Anne de la Girouardière,http://girouardiere.com/,47.540856,-0.10476,Pays de la Loire
7069.0,EHPAD  Les Résidences Bocage d'Anjou,490002417,51.0,Public,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,2097.2999999999997,1 rue du Frêne,49220.0,49,MAINE-ET-LOIRE,VERN D ANJOU,02 41 61 41 18,contact.vern@ehpadrba.fr,Les Résidences Bocage d'Anjou,,47.60312878252768,-0.8369882603706535,Pays de la Loire
7052.0,EHPAD - ESBV - Site de Mazé,490002227,80.0,Public,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2122.2000000000003,15 Rue Paul Richou,49630.0,49,MAINE-ET-LOIRE,MAZE,02 41 80 60 27,direction@esbv.fr,Etablissements de Santé Baugeois Vallée (ESBV),http://www.esbv.fr/ehpad,47.45545,-0.271904,Pays de la Loire
7116.0,EHPAD Anne de Melun,490004215,78.0,Privé non lucratif,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,1961.3999999999999,11 rue du Docteur-Zamenhof,49150.0,49,MAINE-ET-LOIRE,BAUGE EN ANJOU,02 41 89 18 04,contact@annedemelun.fr,Association Anne de Melun,http://www.annedemelun.fr/presentation-anne-de-melun.html?PHPSESSID=00b3st5snbsoc5lapfs6emv585,47.544,-0.098602,Pays de la Loire
7111.0,EHPAD Association Le Prieuré,490003795,55.0,Privé non lucratif,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,1599.0,Impasse de l'Abbaye,49310.0,49,MAINE-ET-LOIRE,MONTILLIERS,02 41 75 81 39,contact@leprieure49montilliers.com,Association du Prieuré,,47.182674,-0.502622,Pays de la Loire
7081.0,EHPAD Beausoleil,490002789,73.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,1749.6,1 avenue de Bretagne,49330.0,49,MAINE-ET-LOIRE,MIRE,02 41 32 82 28,beausoleil.residence@wanadoo.fr,Association Aide Sociale Beausoleil,http://www.residence-beausoleil-49.fr,47.76039,-0.493617,Pays de la Loire
7017.0,EHPAD Bel Air,490000056,82.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,1935.6,208 rue de Bel-air,49410.0,49,MAINE-ET-LOIRE,LE MARILLAIS,02 41 72 51 76,secretariat.aftep@gmail.com,Association Au Fil du Temps En Evre et Plaine,,47.358641,-1.075906,Pays de la Loire
7087.0,EHPAD Bon Air,490002847,108.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,3168.0,14 rue Germaine-Hartuis,49124.0,49,MAINE-ET-LOIRE,ST BARTHELEMY D ANJOU,02 41 18 88 88,,Orpéa,https://www.orpea.com/maison-de-retraite-bon-air,47.465832,-0.496346,Pays de la Loire
7167.0,EHPAD Chanterivière ,490019601,0.0,Public,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,1 rue Marengo,49300.0,49,MAINE-ET-LOIRE,CHOLET,02 41 49 62 20,residence.chanteriviere@ch-cholet.fr,Centre Hospitalier de Cholet,http://www.ch-cholet.fr/,47.042097,-0.8970567000000074,Pays de la Loire
7222.0,EHPAD César Geoffray,490541117,101.0,Public,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,1969.8,15 Rue César Geoffray,49000.0,49,MAINE-ET-LOIRE,ANGERS,02 41 24 15 20,,Centre communal d'action sociale (CCAS),,47.458796,-0.546455,Pays de la Loire
7215.0,EHPAD Domaine de la Prévalaye et Domaine du Lac,490539103,0.0,Public,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,1 boulevard de la Prévalaye,49420.0,49,MAINE-ET-LOIRE,POUANCE,02 41 94 87 00,hopital@hl-pouance.fr,CH CHateaubriant Nozay Pouance,,47.74075029999999,-1.174821199999997,Pays de la Loire
7188.0,EHPAD ESBG - Site de Baugé,490536059,130.0,Public,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,2127.6,9 Chemin de Rancan,49150.0,49,MAINE-ET-LOIRE,BAUGE EN ANJOU,02 41 84 13 84,direction@hopital-baugeois-vallee.fr,Etablissements de Santé Baugeois Vallée (ESBG),http://www.esbv.fr/ehpad,47.536093,-0.105192,Pays de la Loire
